Transaction_date,Brand Name,Sales Value
2021-02-13,Mirinda,6530.652
2021-02-13,Fanta,2522.55
2021-02-13,Sprite,146.5
2021-02-13,Mountain Dew,1020.75
2021-02-14,Coca Cola,6075.55
2021-02-14,Thums Up,1072.8
2021-02-14,Mirinda,7142.48
2021-02-14,Fanta,581.5
2021-02-14,Sprite,50
2021-02-14,Mountain Dew,255.5
2021-02-15,Coca Cola,9869.105
2021-02-15,Thums Up,1788.8
2021-02-15,Mirinda,18890.875
2021-02-15,Fanta,3136.8
2021-02-15,Sprite,83.15
2021-02-15,Mountain Dew,1555.25
2021-02-16,Coca Cola,18840.55
2021-02-16,Thums Up,8108.85
2021-02-16,Mirinda,18339.665
2021-02-16,Fanta,3762.45
2021-02-16,Sprite,36
2021-02-16,Mountain Dew,2102.15
2021-02-17,Coca Cola,13968.25
2021-02-17,Thums Up,5118.9
2021-02-17,Mirinda,11668.165
2021-02-17,Fanta,3827.9
2021-02-17,Sprite,151.9
2021-02-17,Mountain Dew,1845.15
2021-02-18,Coca Cola,13475.2
2021-02-18,Thums Up,5154.4
2021-02-18,Mirinda,22805.025
2021-02-18,Fanta,2370.5
2021-02-18,Sprite,234
2021-02-18,Mountain Dew,1396.3
2021-02-19,Coca Cola,10088.58
2021-02-19,Thums Up,2513.8
2021-02-19,Mirinda,10574.395
2021-02-19,Fanta,4553.2
2021-02-19,Sprite,184.5
2021-02-19,Mountain Dew,1053.45
2021-02-20,Coca Cola,15949.05
2021-02-20,Thums Up,3130.16
2021-02-20,Mirinda,11603.185
2021-02-20,Fanta,2279.8
2021-02-20,Sprite,21.75
2021-02-20,Mountain Dew,915.15
2021-02-21,Coca Cola,4603.95
2021-02-21,Thums Up,1042.65
2021-02-21,Mirinda,3213.345
2021-02-21,Fanta,846
2021-02-21,Sprite,106
2021-02-21,Mountain Dew,298
2021-02-22,Coca Cola,13537.29
2021-02-22,Thums Up,1519
2021-02-22,Mirinda,18027.45
2021-02-22,Fanta,4746.5
2021-02-22,Sprite,998
2021-02-22,Mountain Dew,748.9
2021-02-23,Coca Cola,12857.2
2021-02-23,Thums Up,1572.9
2021-02-23,Mirinda,17470.947
2021-02-23,Fanta,2662.4
2021-02-23,Sprite,130
2021-02-23,Mountain Dew,1968
2021-02-24,Coca Cola,20614.245
2021-02-24,Thums Up,2184.02
2021-02-24,Mirinda,14232.17
2021-02-24,Fanta,3370.1
2021-02-24,Sprite,62
2021-02-24,Mountain Dew,1108.9
2021-02-25,Coca Cola,16415.9
2021-02-25,Thums Up,1992.4
2021-02-25,Mirinda,13033.085
2021-02-25,Fanta,5368.345
2021-02-25,Sprite,24.5
2021-02-25,Mountain Dew,1533.35
2021-02-26,Coca Cola,12542.45
2021-02-26,Thums Up,3523.4
2021-02-26,Mirinda,9095.705
2021-02-26,Fanta,4772.9
2021-02-26,Sprite,58
2021-02-26,Mountain Dew,3092.35
2021-02-27,Coca Cola,11138.17
2021-02-27,Thums Up,2168.86
2021-02-27,Mirinda,8248.675
2021-02-27,Fanta,5638.2
2021-02-27,Sprite,79
2021-02-27,Mountain Dew,2938.55
2021-02-28,Coca Cola,4767.675
2021-02-28,Thums Up,339.75
2021-02-28,Mirinda,4862.54
2021-02-28,Fanta,523.95
2021-02-28,Sprite,123.5
2021-02-28,Mountain Dew,787.65
2021-03-01,Coca Cola,14252.94
2021-03-01,Thums Up,873.8
2021-03-01,Mirinda,13215.48
2021-03-01,Fanta,2635.2
2021-03-01,Sprite,341
2021-03-01,Mountain Dew,1808.56
2021-03-02,Coca Cola,15662.45
2021-03-02,Thums Up,2481.6
2021-03-02,Mirinda,14646.332
2021-03-02,Fanta,4091.7
2021-03-02,Sprite,805.5
2021-03-02,Mountain Dew,2206.275
2021-03-03,Coca Cola,18894.35
2021-03-03,Thums Up,1725.3
2021-03-03,Mirinda,13782.585
2021-03-03,Fanta,4881.6
2021-03-03,Sprite,269
2021-03-03,Mountain Dew,3175.1
2021-03-04,Coca Cola,15500.55
2021-03-04,Thums Up,2505.55
2021-03-04,Mirinda,15171.795
2021-03-04,Fanta,4939.65
2021-03-04,Sprite,385
2021-03-04,Mountain Dew,1400.4
2021-03-05,Coca Cola,15723.8
2021-03-05,Thums Up,3718.95
2021-03-05,Mirinda,20522.692
2021-03-05,Fanta,2748.6
2021-03-05,Sprite,94.5
2021-03-05,Mountain Dew,1192.65
2021-03-06,Coca Cola,11118.06
2021-03-06,Thums Up,1807.45
2021-03-06,Mirinda,24130.57
2021-03-06,Fanta,1869
2021-03-06,Sprite,927
2021-03-06,Mountain Dew,1372.55
2021-03-07,Coca Cola,3458.6
2021-03-07,Thums Up,407.1
2021-03-07,Mirinda,7177.31
2021-03-07,Fanta,704.75
2021-03-07,Sprite,51
2021-03-07,Mountain Dew,258.65
2021-03-08,Coca Cola,9196.14
2021-03-08,Thums Up,3120.65
2021-03-08,Mirinda,27434.05
2021-03-08,Fanta,1326.1
2021-03-08,Sprite,146.35
2021-03-08,Mountain Dew,1665.9
2021-03-09,Coca Cola,7274.75
2021-03-09,Thums Up,1417.15
2021-03-09,Mirinda,13018.445
2021-03-09,Fanta,1418.05
2021-03-09,Sprite,324
2021-03-09,Mountain Dew,528.05
2021-03-10,Coca Cola,9413.15
2021-03-10,Thums Up,1772.85
2021-03-10,Mirinda,13893.935
2021-03-10,Fanta,3344.725
2021-03-10,Sprite,386
2021-03-10,Mountain Dew,1485.9
2021-03-11,Thums Up,54
2021-03-11,Fanta,81
2021-03-11,Mountain Dew,180
2021-03-12,Coca Cola,12391.1
2021-03-12,Thums Up,3570.2
2021-03-12,Mirinda,14151.468
2021-03-12,Fanta,5313.775
2021-03-12,Sprite,349.5
2021-03-12,Mountain Dew,925.05
2021-03-13,Mountain Dew,108
2021-03-14,Coca Cola,4356
2021-03-14,Thums Up,1485
2021-03-14,Mirinda,11249.28
2021-03-14,Sprite,900
2021-03-14,Mountain Dew,2628
2021-03-16,Coca Cola,180
2021-03-16,Mirinda,1944
2021-03-16,Fanta,90
2021-03-17,Coca Cola,10244.55
2021-03-17,Thums Up,1430.5
2021-03-17,Mirinda,9662.485
2021-03-17,Fanta,4343.25
2021-03-17,Sprite,155.5
2021-03-17,Mountain Dew,1809.15
2021-03-18,Coca Cola,8243.3
2021-03-18,Thums Up,972.8
2021-03-18,Mirinda,9366.725
2021-03-18,Fanta,2850.95
2021-03-18,Sprite,74
2021-03-18,Mountain Dew,1318.75
2021-03-19,Coca Cola,10588.05
2021-03-19,Thums Up,1699.8
2021-03-19,Mirinda,11763.395
2021-03-19,Fanta,2464.2
2021-03-19,Sprite,66.5
2021-03-19,Mountain Dew,3013.35
2021-03-20,Coca Cola,7592.55
2021-03-20,Thums Up,1048.75
2021-03-20,Mirinda,6523.06
2021-03-20,Fanta,2585.55
2021-03-20,Sprite,238.5
2021-03-20,Mountain Dew,1286.65
2021-03-22,Coca Cola,28488.9
2021-03-22,Mirinda,2270.37
2021-03-22,Fanta,492
2021-03-22,Mountain Dew,19.2
2021-03-23,Coca Cola,6768
2021-03-23,Thums Up,783
2021-03-23,Mirinda,5103
2021-03-23,Fanta,784.8
2021-03-23,Mountain Dew,216
2021-03-24,Coca Cola,10278
2021-03-24,Mirinda,14904
2021-03-24,Mountain Dew,216
2021-03-25,Coca Cola,11449.65
2021-03-25,Thums Up,1007.405
2021-03-25,Mirinda,10869.713
2021-03-25,Fanta,4416.755
2021-03-25,Sprite,125.25
2021-03-25,Mountain Dew,3234.95
2021-03-26,Coca Cola,9172.3
2021-03-26,Thums Up,1862.55
2021-03-26,Mirinda,16234.68
2021-03-26,Fanta,6871.45
2021-03-26,Sprite,442
2021-03-26,Mountain Dew,1666.6
2021-03-27,Coca Cola,6781.1
2021-03-27,Thums Up,1336.2
2021-03-27,Mirinda,4903.245
2021-03-27,Fanta,2465.2
2021-03-27,Sprite,51
2021-03-27,Mountain Dew,559.65
2021-03-28,Coca Cola,1481.95
2021-03-28,Thums Up,580.5
2021-03-28,Mirinda,2180.775
2021-03-28,Fanta,679.5
2021-03-28,Sprite,3
2021-03-28,Mountain Dew,180.5
2021-03-29,Coca Cola,6686.55
2021-03-29,Thums Up,557.4
2021-03-29,Mirinda,5673.64
2021-03-29,Fanta,1658.05
2021-03-29,Sprite,169.65
2021-03-29,Mountain Dew,463.1
2021-03-30,Coca Cola,11552.05
2021-03-30,Thums Up,2263.35
2021-03-30,Mirinda,19120.15
2021-03-30,Fanta,3126.55
2021-03-30,Sprite,228.5
2021-03-30,Mountain Dew,883.2
2021-03-31,Coca Cola,18592.65
2021-03-31,Thums Up,1725.8
2021-03-31,Mirinda,25551.765
2021-03-31,Fanta,5231.1
2021-03-31,Sprite,197
2021-03-31,Mountain Dew,3916.1
2021-04-01,Coca Cola,10594.965
2021-04-01,Thums Up,1234.8
2021-04-01,Mirinda,16169.535
2021-04-01,Fanta,3756.7
2021-04-01,Sprite,152.5
2021-04-01,Mountain Dew,1206.85
2021-04-02,Coca Cola,6594.01
2021-04-02,Thums Up,1318.35
2021-04-02,Mirinda,8714.375
2021-04-02,Fanta,3473.65
2021-04-02,Sprite,143.25
2021-04-02,Mountain Dew,589.75
2021-04-03,Coca Cola,4011
2021-04-03,Thums Up,103.1
2021-04-03,Mirinda,3028.245
2021-04-03,Fanta,2850.5
2021-04-03,Sprite,199
2021-04-03,Mountain Dew,321.1
2021-04-04,Coca Cola,792
2021-04-05,Fanta,7452
2021-04-06,Coca Cola,6243.8
2021-04-06,Thums Up,341.95
2021-04-06,Mirinda,12239.63
2021-04-06,Fanta,2523.05
2021-04-06,Sprite,278.5
2021-04-06,Mountain Dew,572.75
2021-04-07,Coca Cola,4529.15
2021-04-07,Thums Up,220.1
2021-04-07,Mirinda,12942.354
2021-04-07,Fanta,1675.75
2021-04-07,Sprite,446.5
2021-04-07,Mountain Dew,1045.3
2021-04-08,Coca Cola,7327.05
2021-04-08,Thums Up,540.15
2021-04-08,Mirinda,15209.595
2021-04-08,Fanta,3454.2
2021-04-08,Sprite,4.6
2021-04-08,Mountain Dew,571.25
2021-04-09,Coca Cola,8365.1
2021-04-09,Thums Up,1062
2021-04-09,Mirinda,10052.28
2021-04-09,Fanta,2689.05
2021-04-09,Sprite,28
2021-04-09,Mountain Dew,878.92
2021-04-10,Coca Cola,3173.6
2021-04-10,Thums Up,985
2021-04-10,Mirinda,6115.04
2021-04-10,Fanta,486.5
2021-04-10,Sprite,23
2021-04-10,Mountain Dew,445.75
2021-04-11,Coca Cola,1427.65
2021-04-11,Thums Up,18.25
2021-04-11,Mirinda,2837.335
2021-04-11,Fanta,184.25
2021-04-11,Sprite,33
2021-04-11,Mountain Dew,152.75
2021-04-12,Coca Cola,8015.85
2021-04-12,Thums Up,865.25
2021-04-12,Mirinda,11425.085
2021-04-12,Fanta,1494.1
2021-04-12,Sprite,46.5
2021-04-12,Mountain Dew,573.45
2021-04-13,Coca Cola,3993.975
2021-04-13,Thums Up,235
2021-04-13,Mirinda,17694.735
2021-04-13,Fanta,1117.05
2021-04-13,Sprite,212.5
2021-04-13,Mountain Dew,450.15
2021-04-14,Coca Cola,5885.4
2021-04-14,Thums Up,629.25
2021-04-14,Mirinda,6015.63
2021-04-14,Fanta,1319.25
2021-04-14,Sprite,68
2021-04-14,Mountain Dew,880.71
2021-04-15,Mirinda,162
2021-04-15,Fanta,972
2021-04-16,Coca Cola,7760.6
2021-04-16,Thums Up,1177.92
2021-04-16,Mirinda,11144.175
2021-04-16,Fanta,3148.75
2021-04-16,Sprite,61
2021-04-16,Mountain Dew,591.75
2021-04-17,Coca Cola,7062.45
2021-04-17,Thums Up,580.55
2021-04-17,Mirinda,9528.205
2021-04-17,Fanta,983.75
2021-04-17,Sprite,33
2021-04-17,Mountain Dew,559.1
2021-04-19,Coca Cola,13576.95
2021-04-19,Thums Up,1863.05
2021-04-19,Mirinda,16261.539
2021-04-19,Fanta,3107.55
2021-04-19,Sprite,138.45
2021-04-19,Mountain Dew,926.5
2021-04-21,Coca Cola,7368.45
2021-04-21,Thums Up,827.65
2021-04-21,Mirinda,9292.31
2021-04-21,Fanta,2017.5
2021-04-21,Sprite,78
2021-04-21,Mountain Dew,1216.75
2021-04-22,Thums Up,540
2021-04-22,Mirinda,1296
2021-04-23,Coca Cola,5347.4
2021-04-23,Thums Up,750.75
2021-04-23,Mirinda,11623.025
2021-04-23,Fanta,2184
2021-04-23,Sprite,32
2021-04-23,Mountain Dew,1897.55
2021-04-24,Coca Cola,7741.5
2021-04-24,Thums Up,1327.4
2021-04-24,Mirinda,20300.634
2021-04-24,Fanta,2705.6
2021-04-24,Sprite,263
2021-04-24,Mountain Dew,1468.1
2021-04-25,Coca Cola,4138
2021-04-25,Thums Up,605
2021-04-25,Mirinda,6055.06
2021-04-25,Fanta,319.85
2021-04-25,Mountain Dew,579
2021-04-26,Coca Cola,7624.15
2021-04-26,Thums Up,1252.715
2021-04-26,Mirinda,11021.64
2021-04-26,Fanta,2149
2021-04-26,Sprite,14.5
2021-04-26,Mountain Dew,1954.35
2021-04-27,Coca Cola,10168.7
2021-04-27,Thums Up,743.25
2021-04-27,Mirinda,9492.39
2021-04-27,Fanta,2627.65
2021-04-27,Sprite,153.5
2021-04-27,Mountain Dew,2229.15
2021-04-28,Coca Cola,8608.16
2021-04-28,Thums Up,1560.95
2021-04-28,Mirinda,20735.595
2021-04-28,Fanta,2294.6
2021-04-28,Sprite,52.15
2021-04-28,Mountain Dew,1373.31
2021-04-29,Coca Cola,11867.9
2021-04-29,Thums Up,1877.1
2021-04-29,Mirinda,7784.945
2021-04-29,Fanta,3180.52
2021-04-29,Sprite,5
2021-04-29,Mountain Dew,2888.85
2021-04-30,Coca Cola,9262.86
2021-04-30,Thums Up,3309.75
2021-04-30,Mirinda,5751.11
2021-04-30,Fanta,3209.2
2021-04-30,Sprite,199
2021-04-30,Mountain Dew,1506.8
2021-05-01,Mirinda,364.5
2021-05-02,Coca Cola,2307.96
2021-05-02,Thums Up,211.55
2021-05-02,Mirinda,6378.045
2021-05-02,Fanta,548.7
2021-05-02,Sprite,94.5
2021-05-02,Mountain Dew,306.25
2021-05-03,Coca Cola,9169.25
2021-05-03,Thums Up,1599.5
2021-05-03,Mirinda,6516.644
2021-05-03,Fanta,2508.15
2021-05-03,Sprite,602
2021-05-03,Mountain Dew,1459.05
2021-05-05,Coca Cola,8180.075
2021-05-05,Thums Up,1652.3
2021-05-05,Mirinda,8482.511
2021-05-05,Fanta,3781.65
2021-05-05,Sprite,21.5
2021-05-05,Mountain Dew,1163.57
2021-05-06,Coca Cola,10192.825
2021-05-06,Thums Up,1930.1
2021-05-06,Mirinda,11090.345
2021-05-06,Fanta,3467.95
2021-05-06,Sprite,92
2021-05-06,Mountain Dew,968.3
2021-05-07,Coca Cola,8779.95
2021-05-07,Thums Up,1424.65
2021-05-07,Mirinda,13502.39
2021-05-07,Fanta,3142.85
2021-05-07,Sprite,30.5
2021-05-07,Mountain Dew,795.95
2021-05-08,Coca Cola,6442.185
2021-05-08,Thums Up,1074.38
2021-05-08,Mirinda,3555.79
2021-05-08,Fanta,2746.45
2021-05-08,Sprite,56.5
2021-05-08,Mountain Dew,1076.05
2021-05-09,Coca Cola,2447.5
2021-05-09,Thums Up,219.5
2021-05-09,Mirinda,5433.965
2021-05-09,Fanta,638.75
2021-05-09,Sprite,5
2021-05-09,Mountain Dew,73.7
2021-05-10,Coca Cola,10062.25
2021-05-10,Thums Up,1087.85
2021-05-10,Mirinda,8316.075
2021-05-10,Fanta,3215.6
2021-05-10,Sprite,3
2021-05-10,Mountain Dew,803.65
2021-05-11,Coca Cola,12213.46
2021-05-11,Thums Up,969.75
2021-05-11,Mirinda,7056.11
2021-05-11,Fanta,2943.6
2021-05-11,Sprite,65.5
2021-05-11,Mountain Dew,545.4
2021-05-12,Coca Cola,10313.595
2021-05-12,Thums Up,693
2021-05-12,Mirinda,14595.905
2021-05-12,Fanta,3937.25
2021-05-12,Sprite,94
2021-05-12,Mountain Dew,2596.21
2021-05-13,Coca Cola,12831.175
2021-05-13,Thums Up,2239
2021-05-13,Mirinda,22308.975
2021-05-13,Fanta,4431.8
2021-05-13,Sprite,417
2021-05-13,Mountain Dew,2014.85
2021-05-14,Coca Cola,8155.16
2021-05-14,Thums Up,1024.05
2021-05-14,Mirinda,9199.54
2021-05-14,Fanta,2127.5
2021-05-14,Sprite,199.5
2021-05-14,Mountain Dew,1175.35
2021-05-15,Coca Cola,8632.95
2021-05-15,Thums Up,3288.75
2021-05-15,Mirinda,6037.869
2021-05-15,Fanta,2307.35
2021-05-15,Sprite,374
2021-05-15,Mountain Dew,1787.865
2021-05-16,Coca Cola,5653.3
2021-05-16,Thums Up,427.75
2021-05-16,Mirinda,3864.92
2021-05-16,Fanta,1653.25
2021-05-16,Sprite,555
2021-05-16,Mountain Dew,343.9
2021-05-17,Coca Cola,9883.34
2021-05-17,Thums Up,1794.95
2021-05-17,Mirinda,11713.58
2021-05-17,Fanta,3064.45
2021-05-17,Sprite,150.5
2021-05-17,Mountain Dew,929.85
2021-05-18,Coca Cola,15966.35
2021-05-18,Thums Up,2897.5
2021-05-18,Mirinda,13273.31
2021-05-18,Fanta,4805.68
2021-05-18,Sprite,67.25
2021-05-18,Mountain Dew,1752.95
2021-05-19,Coca Cola,12478.55
2021-05-19,Thums Up,2065
2021-05-19,Mirinda,9345.58
2021-05-19,Fanta,4178.8
2021-05-19,Sprite,128.75
2021-05-19,Mountain Dew,978.93
2021-05-20,Coca Cola,14288.75
2021-05-20,Thums Up,1338.35
2021-05-20,Mirinda,12258.217
2021-05-20,Fanta,3660.91
2021-05-20,Sprite,113
2021-05-20,Mountain Dew,1895.8
2021-05-21,Coca Cola,14234.7
2021-05-21,Thums Up,1019.3
2021-05-21,Mirinda,11136.655
2021-05-21,Fanta,3248.9
2021-05-21,Sprite,34
2021-05-21,Mountain Dew,874.8
2021-05-22,Coca Cola,7029.4
2021-05-22,Thums Up,1281.2
2021-05-22,Mirinda,16123.62
2021-05-22,Fanta,3617.9
2021-05-22,Sprite,30
2021-05-22,Mountain Dew,667.45
2021-05-24,Coca Cola,13450.7
2021-05-24,Thums Up,1882.15
2021-05-24,Mirinda,9399.865
2021-05-24,Fanta,4930.31
2021-05-24,Sprite,112.75
2021-05-24,Mountain Dew,1958.8
2021-05-25,Coca Cola,16174.9
2021-05-25,Thums Up,1598.5
2021-05-25,Mirinda,16661.7
2021-05-25,Fanta,3393.9
2021-05-25,Sprite,94
2021-05-25,Mountain Dew,1826.55
2021-05-26,Coca Cola,13265.025
2021-05-26,Thums Up,4659.8
2021-05-26,Mirinda,17888.655
2021-05-26,Fanta,3688.55
2021-05-26,Sprite,112
2021-05-26,Mountain Dew,1132.8
2021-05-27,Coca Cola,18242.88
2021-05-27,Thums Up,4331.38
2021-05-27,Mirinda,15503.16
2021-05-27,Fanta,6006.65
2021-05-27,Sprite,69.5
2021-05-27,Mountain Dew,1230.35
2021-05-28,Coca Cola,15756.61
2021-05-28,Thums Up,4120.77
2021-05-28,Mirinda,17341.125
2021-05-28,Fanta,5919.65
2021-05-28,Sprite,120
2021-05-28,Mountain Dew,2306.55
2021-05-29,Coca Cola,21914.639
2021-05-29,Thums Up,3965.6
2021-05-29,Mirinda,10729.19
2021-05-29,Fanta,4640.8
2021-05-29,Sprite,527
2021-05-29,Mountain Dew,1372.75
2021-05-30,Coca Cola,12485.15
2021-05-30,Thums Up,2339.45
2021-05-30,Mirinda,8944.895
2021-05-30,Fanta,3264.2
2021-05-30,Sprite,45.6
2021-05-30,Mountain Dew,1596.75
2021-05-31,Coca Cola,21250.4
2021-05-31,Thums Up,4137.28
2021-05-31,Mirinda,13970.045
2021-05-31,Fanta,5446.64
2021-05-31,Sprite,184.1
2021-05-31,Mountain Dew,2396.75
2021-06-01,Coca Cola,27118.95
2021-06-01,Thums Up,3913.65
2021-06-01,Mirinda,15484.32
2021-06-01,Fanta,6288.24
2021-06-01,Sprite,120.5
2021-06-01,Mountain Dew,1754.3
2021-06-02,Coca Cola,16727.995
2021-06-02,Thums Up,2689.3
2021-06-02,Mirinda,24394.29
2021-06-02,Fanta,4712.35
2021-06-02,Sprite,260
2021-06-02,Mountain Dew,1217.25
2021-06-03,Coca Cola,21471.1
2021-06-03,Thums Up,2155.1
2021-06-03,Mirinda,9913.405
2021-06-03,Fanta,3598.15
2021-06-03,Sprite,414
2021-06-03,Mountain Dew,2093.2
2021-06-04,Coca Cola,16607.75
2021-06-04,Thums Up,5874.8
2021-06-04,Mirinda,13294.876
2021-06-04,Fanta,4022.45
2021-06-04,Sprite,592
2021-06-04,Mountain Dew,1549
2021-06-05,Coca Cola,15129.225
2021-06-05,Thums Up,4182.3
2021-06-05,Mirinda,7762.45
2021-06-05,Fanta,3860.7
2021-06-05,Sprite,66.95
2021-06-05,Mountain Dew,1940.8
2021-06-06,Coca Cola,9378.01
2021-06-06,Thums Up,2316.45
2021-06-06,Mirinda,3702.285
2021-06-06,Fanta,2198.25
2021-06-06,Sprite,32
2021-06-06,Mountain Dew,1114.75
2021-06-07,Coca Cola,26042.83
2021-06-07,Thums Up,2681.6
2021-06-07,Mirinda,14358.44
2021-06-07,Fanta,5449.5
2021-06-07,Sprite,207
2021-06-07,Mountain Dew,4600.15
2021-06-08,Coca Cola,20799.45
2021-06-08,Thums Up,1596.565
2021-06-08,Mirinda,6340.26
2021-06-08,Fanta,3316.55
2021-06-08,Sprite,85.5
2021-06-08,Mountain Dew,2783.75
2021-06-09,Coca Cola,43739.6
2021-06-09,Thums Up,5930.7
2021-06-09,Mirinda,21852.646
2021-06-09,Fanta,6836.1
2021-06-09,Sprite,210
2021-06-09,Mountain Dew,4343.5
2021-06-10,Coca Cola,22350.7
2021-06-10,Thums Up,3293.45
2021-06-10,Mirinda,10273.22
2021-06-10,Fanta,3414.05
2021-06-10,Sprite,44.5
2021-06-10,Mountain Dew,3679.6
2021-06-11,Coca Cola,26176.33
2021-06-11,Thums Up,2740.4
2021-06-11,Mirinda,16937.735
2021-06-11,Fanta,2949.15
2021-06-11,Sprite,607.5
2021-06-11,Mountain Dew,2962
2021-06-12,Coca Cola,18446.3
2021-06-12,Thums Up,7617.65
2021-06-12,Mirinda,11191.16
2021-06-12,Fanta,4500.825
2021-06-12,Sprite,278
2021-06-12,Mountain Dew,3952.4
2021-06-13,Coca Cola,9373.095
2021-06-13,Thums Up,2491.65
2021-06-13,Mirinda,4722.26
2021-06-13,Fanta,2386.75
2021-06-13,Sprite,15
2021-06-13,Mountain Dew,1786.7
2021-06-14,Coca Cola,22012.5
2021-06-14,Thums Up,4832.35
2021-06-14,Mirinda,18930.552
2021-06-14,Fanta,4847.65
2021-06-14,Sprite,106.5
2021-06-14,Mountain Dew,4843.6
2021-06-15,Coca Cola,18247.4
2021-06-15,Thums Up,7509.65
2021-06-15,Mirinda,11396.625
2021-06-15,Fanta,5833.65
2021-06-15,Sprite,476
2021-06-15,Mountain Dew,3787.59
2021-06-16,Coca Cola,21199.04
2021-06-16,Thums Up,5372.05
2021-06-16,Mirinda,12086.85
2021-06-16,Fanta,5270.5
2021-06-16,Sprite,116.5
2021-06-16,Mountain Dew,3498.6
2021-06-17,Coca Cola,22407.205
2021-06-17,Thums Up,7518.2
2021-06-17,Mirinda,11421.795
2021-06-17,Fanta,6149.25
2021-06-17,Sprite,178
2021-06-17,Mountain Dew,3111.85
2021-06-18,Coca Cola,20509.33
2021-06-18,Thums Up,7336.15
2021-06-18,Mirinda,29655.055
2021-06-18,Fanta,4538.7
2021-06-18,Sprite,107
2021-06-18,Mountain Dew,1282.35
2021-06-19,Coca Cola,21364.83
2021-06-19,Thums Up,7993.1
2021-06-19,Mirinda,24746.48
2021-06-19,Fanta,2794.1
2021-06-19,Sprite,148
2021-06-19,Mountain Dew,1362.5
2021-06-20,Coca Cola,9383.4
2021-06-20,Thums Up,3439.75
2021-06-20,Mirinda,5491.89
2021-06-20,Fanta,3367
2021-06-20,Sprite,41
2021-06-20,Mountain Dew,374.95
2021-06-21,Coca Cola,24504.11
2021-06-21,Thums Up,7720.7
2021-06-21,Mirinda,12927.805
2021-06-21,Fanta,3362.7
2021-06-21,Sprite,212
2021-06-21,Mountain Dew,1112.75
2021-06-22,Coca Cola,22400.3
2021-06-22,Thums Up,5451.35
2021-06-22,Mirinda,14680.93
2021-06-22,Fanta,3957.25
2021-06-22,Sprite,1303
2021-06-22,Mountain Dew,1698.09
2021-06-23,Coca Cola,21096.3
2021-06-23,Thums Up,5401.6
2021-06-23,Mirinda,51309.135
2021-06-23,Fanta,4574.35
2021-06-23,Sprite,406.5
2021-06-23,Mountain Dew,2184.02
2021-06-24,Coca Cola,23407.8
2021-06-24,Thums Up,3602.95
2021-06-24,Mirinda,18977.045
2021-06-24,Fanta,3836.5
2021-06-24,Sprite,71.05
2021-06-24,Mountain Dew,3589.75
2021-06-25,Coca Cola,17336.7
2021-06-25,Thums Up,4160.3
2021-06-25,Mirinda,19422.806
2021-06-25,Fanta,3021.1
2021-06-25,Sprite,69.2
2021-06-25,Mountain Dew,1528.02
2021-06-26,Coca Cola,11122.025
2021-06-26,Thums Up,2669.95
2021-06-26,Mirinda,14309.905
2021-06-26,Fanta,4816.75
2021-06-26,Sprite,148.5
2021-06-26,Mountain Dew,2465.405
2021-06-27,Coca Cola,8805.35
2021-06-27,Thums Up,2091.85
2021-06-27,Mirinda,13261.105
2021-06-27,Fanta,1867.3
2021-06-27,Sprite,432.5
2021-06-27,Mountain Dew,1240.55
2021-06-28,Coca Cola,14095.45
2021-06-28,Thums Up,4712.55
2021-06-28,Mirinda,22963.97
2021-06-28,Fanta,3456.4
2021-06-28,Sprite,44.25
2021-06-28,Mountain Dew,1610.21
2021-06-29,Coca Cola,17972.895
2021-06-29,Thums Up,6667.45
2021-06-29,Mirinda,38079.493
2021-06-29,Fanta,3923.55
2021-06-29,Sprite,236.5
2021-06-29,Mountain Dew,2155.3
2021-06-30,Coca Cola,17577.95
2021-06-30,Thums Up,5178.25
2021-06-30,Mirinda,13704.595
2021-06-30,Fanta,3817.65
2021-06-30,Sprite,155.5
2021-06-30,Mountain Dew,2072.7
2021-07-01,Coca Cola,16714.825
2021-07-01,Thums Up,4701.25
2021-07-01,Mirinda,15886.069
2021-07-01,Fanta,3295.07
2021-07-01,Sprite,72.5
2021-07-01,Mountain Dew,1329.75
2021-07-02,Coca Cola,16259.455
2021-07-02,Thums Up,2782.55
2021-07-02,Mirinda,25252.273
2021-07-02,Fanta,4394.3
2021-07-02,Sprite,529.15
2021-07-02,Mountain Dew,1557.95
2021-07-03,Coca Cola,9073.95
2021-07-03,Thums Up,2088.1
2021-07-03,Mirinda,24552.876
2021-07-03,Fanta,2760.3
2021-07-03,Sprite,83
2021-07-03,Mountain Dew,2194.5
2021-07-05,Coca Cola,13454.635
2021-07-05,Thums Up,1759.4
2021-07-05,Mirinda,31743.885
2021-07-05,Fanta,2904.45
2021-07-05,Sprite,374.5
2021-07-05,Mountain Dew,2365.9
2021-07-06,Coca Cola,9620.6
2021-07-06,Thums Up,1695.4
2021-07-06,Mirinda,23304.69
2021-07-06,Fanta,3531
2021-07-06,Sprite,115.5
2021-07-06,Mountain Dew,1193
2021-07-07,Coca Cola,11447.55
2021-07-07,Thums Up,2520.75
2021-07-07,Mirinda,15405.783
2021-07-07,Fanta,6514.7
2021-07-07,Sprite,30.5
2021-07-07,Mountain Dew,2644.62
2021-07-08,Coca Cola,10198.8
2021-07-08,Thums Up,1497.5
2021-07-08,Mirinda,23684.22
2021-07-08,Fanta,4981.3
2021-07-08,Sprite,59
2021-07-08,Mountain Dew,1892.2
2021-07-09,Coca Cola,8690.2
2021-07-09,Thums Up,4622.53
2021-07-09,Mirinda,11343.32
